Publisher,Name,Gender,Appearances,Year,Month
DC,Bilal Asselah (New Earth),Male,10.0,2011.0,-1
DC,Elizabeth Fleischmann (New Earth),Female,10.0,2010.0,5
DC,Hila (New Earth),Female,10.0,2010.0,8
DC,Kenneth Wisdom (New Earth),Male,10.0,2010.0,-1
DC,Paul Lincoln (New Earth),Male,10.0,2010.0,7
DC,Dexter Nichols (New Earth),Male,10.0,2009.0,7
DC,William Cayce (New Earth),Male,10.0,2009.0,10
DC,Alex Merkel (New Earth),Female,10.0,2008.0,11
DC,Angelica Smith (New Earth),Female,10.0,2008.0,4
DC,Anubis of the Dogpound (New Earth),Male,10.0,2008.0,9
DC,Charis (New Earth),Female,10.0,2008.0,1
DC,El Sombrero (New Earth),Male,10.0,2008.0,6
DC,Frankie the Monkey (New Earth),Male,10.0,2008.0,5
DC,Kraken (New Earth),Female,10.0,2008.0,1
DC,Liana Kerzner (New Earth),Female,10.0,2008.0,11
DC,Martin Suarez (New Earth),Male,10.0,2008.0,11
DC,Shellcase (New Earth),Male,10.0,2008.0,1
DC,Veon (New Earth),Male,10.0,2008.0,12
DC,Visionary (New Earth),Male,10.0,2008.0,5
DC,Yvonne Pariel (New Earth),Female,10.0,2008.0,8
DC,Bedovian (New Earth),Male,10.0,2007.0,7
DC,Despotellis (New Earth),Genderless,10.0,2007.0,5
DC,Rose Levin (New Earth),Female,10.0,2007.0,10
DC,Edison (New Earth),Male,10.0,2006.0,6
DC,I-Ching (New Earth),Male,10.0,2006.0,9
DC,Jacob Colby (New Earth),Male,10.0,2006.0,8
DC,Julie Robinson (New Earth),Female,10.0,2006.0,5
DC,Michael Lasky (New Earth),Male,10.0,2006.0,8
DC,Mister ZZZ (New Earth),Male,10.0,2006.0,12
DC,Power Boy (New Earth),Male,10.0,2006.0,9
DC,Sabina De La Croix (New Earth),Female,10.0,2006.0,12
DC,Stanley Silver (New Earth),Male,10.0,2006.0,8
DC,Kara Zor-El II (New Earth),Female,10.0,2005.0,12
DC,Sir Galahad (New Earth),Male,10.0,2005.0,5
DC,Gregory Jupiter (New Earth),Male,10.0,2004.0,7
DC,Jonathan Warren (New Earth),Male,10.0,2004.0,-1
DC,Mick Wong (New Earth),Male,10.0,2004.0,7
DC,Simon Lippman (New Earth),Male,10.0,2004.0,1
DC,Ted Shoemaker (New Earth),Male,10.0,2004.0,12
DC,Daria Hernandez (New Earth),Female,10.0,2003.0,7
DC,Hagen (New Earth),Male,10.0,2003.0,3
DC,Maxine Michaels (New Earth),Female,10.0,2003.0,4
DC,Robert Garibaldi (New Earth),Male,10.0,2003.0,10
DC,Bugg (New Earth),Male,10.0,2002.0,11
DC,Cylvia Anita Cyber (New Earth),Female,10.0,2002.0,-1
DC,Jayita Sahir (New Earth),Female,10.0,2002.0,6
DC,Todd Russell (New Earth),Male,10.0,2002.0,1
DC,Amunet Black (New Earth),Female,10.0,2001.0,8
DC,Sebastian Ballesteros (New Earth),Male,10.0,2001.0,7
DC,"Stanley Dover, Elder (New Earth)",Male,10.0,2001.0,4
DC,Ash-Pak-Glif (New Earth),Male,10.0,2000.0,8
DC,Aviva Weinberg (New Earth),Female,10.0,2000.0,3
DC,Cameron Begay (New Earth),Male,10.0,2000.0,3
DC,Damara Sinclair (New Earth),Female,10.0,2000.0,3
DC,Joel Weinberg (New Earth),Male,10.0,2000.0,3
DC,Killshot (New Earth),Male,10.0,2000.0,11
DC,Short Cut (New Earth),Male,10.0,2000.0,3
DC,Tyson Gilford (New Earth),Male,10.0,2000.0,3
DC,Grimm (New Earth),Male,10.0,1999.0,5
DC,Lourdes Lucero (New Earth),Female,10.0,1999.0,12
DC,Mitchell Black (New Earth),Male,10.0,1999.0,9
DC,Oblivion (New Earth),Female,10.0,1999.0,1
DC,Tiger (New Earth),Male,10.0,1999.0,9
DC,Farris Knight (DC One Million),Male,10.0,1998.0,10
DC,Sheeva (New Earth),Female,10.0,1998.0,12
DC,Ashbury Armstrong (New Earth),Female,10.0,1997.0,5
DC,Axis (New Earth),Female,10.0,1997.0,4
DC,Bridget (New Earth),Female,10.0,1997.0,8
DC,Carlos (New Earth),Male,10.0,1997.0,8
DC,Delroy Amberson (New Earth),Male,10.0,1997.0,-1
DC,Moe (New Earth),Male,10.0,1997.0,8
DC,Reggie (New Earth),Male,10.0,1997.0,10
DC,Aaron Langstrom (New Earth),Male,10.0,1996.0,4
DC,Kindred Grim (New Earth),Male,10.0,1996.0,9
DC,Mawzir (New Earth),Male,10.0,1996.0,4
DC,Mr. Truman (New Earth),Male,10.0,1996.0,12
DC,Diedre Vance (New Earth),Female,10.0,1995.0,5
DC,Joshua Terrill (New Earth),Male,10.0,1995.0,10
DC,White Lightning (New Earth),Female,10.0,1995.0,7
DC,Backlash (New Earth),Male,10.0,1994.0,3
DC,Dennis Baintan (New Earth),Male,10.0,1994.0,5
DC,Holly Marsh (New Earth),Female,10.0,1994.0,10
DC,Julianna Hut\u00f6ff (New Earth),Female,10.0,1994.0,3
DC,Manticore III (New Earth),Male,10.0,1994.0,3
DC,Roberta Harper (New Earth),Female,10.0,1994.0,11
DC,Strom (New Earth),Male,10.0,1994.0,11
DC,Wade LaFarge (New Earth),Male,10.0,1994.0,10
DC,Erewhon (New Earth),Male,10.0,1993.0,10
DC,Patrick Noonan (New Earth),Male,10.0,1993.0,5
DC,Simpson Flanders (New Earth),Male,10.0,1993.0,5
DC,Taia (New Earth),Female,10.0,1993.0,5
DC,Henry Terrill (New Earth),Male,10.0,1992.0,-1
DC,Jack of Spades IV (New Earth),Male,10.0,1992.0,4
DC,Jean-Paul Ludovic Valley (New Earth),Male,10.0,1992.0,10
DC,Stone (New Earth),Male,10.0,1991.0,3
DC,Clotho (New Earth),Female,10.0,1990.0,8
DC,Daniel Hunter (New Earth),Male,10.0,1990.0,3
DC,500-ZQ (New Earth),Female,10.0,1989.0,1
DC,Asmund Lindel (New Earth),Male,10.0,1989.0,12
DC,Belle Jackson (New Earth),Female,10.0,1989.0,1
DC,Diana Theotocopoulos (New Earth),Female,10.0,1989.0,1
DC,Fritz Klein (New Earth),Male,10.0,1989.0,1
DC,Gillespie (New Earth),Male,10.0,1989.0,-1
DC,Goldie the Gargoyle (New Earth),Male,10.0,1989.0,-1
DC,Henri Claude Tibet (New Earth),Male,10.0,1989.0,12
DC,James Highwater (New Earth),Male,10.0,1989.0,-1
DC,Moshe Levy (New Earth),Male,10.0,1989.0,1
DC,Robert Cantwell (New Earth),Male,10.0,1989.0,12
DC,Robert Queen (New Earth),Male,10.0,1989.0,8
DC,Rovo Quashi (New Earth),Male,10.0,1989.0,12
DC,Dennis Blake (New Earth),Male,10.0,1988.0,10
DC,Eliot Shaw (New Earth),Male,10.0,1988.0,7
DC,Feodor Piotrovitch Sorin (New Earth),Male,10.0,1988.0,4
DC,Frank Donovan (New Earth),Male,10.0,1988.0,10
DC,Horace Westlake (New Earth),Male,10.0,1988.0,11
DC,James Shaw (New Earth),Male,10.0,1988.0,7
DC,Lucius Best (New Earth),Male,10.0,1988.0,7
DC,Mashenka Medviedenko (New Earth),Female,10.0,1988.0,4
DC,Olivia Hardy (New Earth),Female,10.0,1988.0,10
DC,Phillip Karnowsky (New Earth),Male,10.0,1988.0,5
DC,Samantha Morgan (New Earth),Female,10.0,1988.0,10
DC,Stanley Hale (New Earth),Male,10.0,1988.0,10
DC,Stavros Christadoulodou (New Earth),Male,10.0,1988.0,6
DC,Steven Majorski (New Earth),Male,10.0,1988.0,10
DC,Wintley Roth (New Earth),Male,10.0,1988.0,12
DC,Amazing Grace (New Earth),Female,10.0,1987.0,3
DC,Decay (New Earth),Female,10.0,1987.0,4
DC,Gr\u00f6sshorn Eule (New Earth),Male,10.0,1987.0,6
DC,Olapet (New Earth),Female,10.0,1987.0,10
DC,Typhon (New Earth),Male,10.0,1987.0,7
DC,Usil (New Earth),Male,10.0,1987.0,6
DC,Andonis Bal (New Earth),Male,10.0,1986.0,10
DC,Curtis Calhoun (New Earth),Male,10.0,1986.0,8
DC,Earl Dukeston (New Earth),Male,10.0,1986.0,4
DC,Leonard Davis (New Earth),Male,10.0,1986.0,5
DC,Palaqua (New Earth),Male,10.0,1986.0,5
DC,Ranx (New Earth),Male,10.0,1986.0,5
DC,Baby Boom (New Earth),Female,10.0,1985.0,8
DC,Franklin North (New Earth),Male,10.0,1985.0,7
DC,Shatterfist I (New Earth),Male,10.0,1985.0,1
DC,Vanessa Kingsbury (New Earth),Female,10.0,1985.0,-1
DC,Theodore Gaynor (New Earth),Male,10.0,1984.0,1
DC,William Walsh (New Earth),Male,10.0,1984.0,7
DC,Clarissa Clemens (New Earth),Female,10.0,1983.0,3
DC,Henry Hewitt (New Earth),Male,10.0,1983.0,8
DC,Rhoark (New Earth),Male,10.0,1983.0,6
DC,Theresa Gomez (New Earth),Female,10.0,1983.0,11
DC,Myrra Rhodes (New Earth),Female,10.0,1980.0,11
DC,Joseph Rigger (New Earth),Male,10.0,1979.0,12
DC,Tiffany Fox (New Earth),Female,10.0,1979.0,-1
DC,Andrew Vinson (Earth-Two),Male,10.0,1978.0,-1
DC,Sumo (New Earth),Male,10.0,1978.0,1
DC,Frank Tanner (New Earth),Male,10.0,1977.0,7
DC,Robert Coleman (New Earth),Male,10.0,1977.0,7
DC,Karl Courtney (New Earth),Male,10.0,1976.0,6
DC,Saarek (New Earth),Male,10.0,1976.0,9
DC,Asano Nitobe (New Earth),Male,10.0,1974.0,3
DC,Devilance (New Earth),Male,10.0,1972.0,11
DC,Theophilus Warly (New Earth),Male,10.0,1972.0,9
DC,Gole (New Earth),Male,10.0,1971.0,5
DC,Moon Fawn (New Earth),Female,10.0,1970.0,12
DC,Ramia (New Earth),Female,10.0,1966.0,6
DC,Tiger Moth (New Earth),Female,10.0,1966.0,6
DC,Black Wolf (New Earth),Male,10.0,1965.0,-1
DC,Desmond Farr (New Earth),Male,10.0,1965.0,8
DC,Jonathan Dubrovny (New Earth),Male,10.0,1965.0,9
DC,Myrwhydden (New Earth),Male,10.0,1964.0,1
DC,Flying Stag (New Earth),Male,10.0,1961.0,3
DC,Korlian Dasor (New Earth),Male,10.0,1961.0,10
DC,NautKeLoi (New Earth),Male,10.0,1961.0,12
DC,Jordan Weir (New Earth),Male,10.0,1960.0,8
DC,Hugh Evans (New Earth),Male,10.0,1959.0,9
DC,Martin Phillips (New Earth),Male,10.0,1959.0,12
DC,Lewis Moxon (New Earth),Male,10.0,1956.0,9
DC,Turtle Man (New Earth),Male,10.0,1956.0,10
DC,Charles Great Eagle (New Earth),Male,10.0,1954.0,9
DC,James Butler Hickok (New Earth),Male,10.0,1953.0,1
DC,Leonardo da Vinci (New Earth),Male,10.0,1948.0,4
DC,Queen Clea (New Earth),Female,10.0,1944.0,3
DC,Joseph Morgan (New Earth),Male,10.0,1940.0,10
DC,Arvin Halliday (New Earth),Male,9.0,2010.0,1
DC,Comet (New Earth),Male,9.0,2010.0,3
DC,Deathstorm (New Earth),Male,9.0,2010.0,11
DC,Gorius Karkum (New Earth),Female,9.0,2010.0,7
DC,Arin Sur (New Earth),Female,9.0,2009.0,10
DC,Cobi (New Earth),Male,9.0,2009.0,8
DC,Genocide (New Earth),Female,9.0,2009.0,1
DC,Sasha (New Earth),Female,9.0,2009.0,8
DC,Wyld (New Earth),Male,9.0,2009.0,11
DC,Ausiin Snow (New Earth),Male,9.0,2008.0,-1
DC,Colin Wilkes (New Earth),Male,9.0,2008.0,10
DC,Detonator (New Earth),Male,9.0,2008.0,1
DC,Devil Dog (New Earth),Male,9.0,2008.0,9
DC,Genevieve Campbell (New Earth),Female,9.0,2008.0,9
DC,Hops Jones (New Earth),Male,9.0,2008.0,7
DC,Jeremy Jape (New Earth),Male,9.0,2008.0,7
DC,Johnny Riley (New Earth),Male,9.0,2008.0,12
DC,Marla Elliot (New Earth),Female,9.0,2008.0,9
DC,Myrto (New Earth),Female,9.0,2008.0,1
DC,Philomela (New Earth),Female,9.0,2008.0,1
DC,Red Volcano (New Earth),Male,9.0,2008.0,6
DC,Tristessa Delicias (New Earth),Female,9.0,2008.0,6
DC,Azraeuz (New Earth),Male,9.0,2007.0,1
DC,Kretch (New Earth),Male,9.0,2007.0,8
DC,Rachel Dodds (New Earth),Female,9.0,2007.0,12
DC,Anthony Marchetti (New Earth),Male,9.0,2006.0,12
DC,Crimson Fox III (New Earth),Female,9.0,2006.0,6
DC,Damper (New Earth),Male,9.0,2006.0,6
DC,Manticore IV (New Earth),Male,9.0,2006.0,5
DC,Michael Costner (New Earth),Male,9.0,2006.0,9
DC,Nicki Jones (New Earth),Female,9.0,2006.0,11
DC,Philip Curry (New Earth),Male,9.0,2006.0,5
DC,Sandstorm (New Earth),Male,9.0,2006.0,9
DC,Sun King (New Earth),Male,9.0,2006.0,8
DC,Tanakata Z (New Earth),Male,9.0,2006.0,9
DC,Esther Maris (New Earth),Female,9.0,2005.0,5
DC,Ilsa von Hammer (New Earth),Female,9.0,2005.0,7
DC,Jonathan Stone (New Earth),Male,9.0,2005.0,8
DC,Ishmael Gregor (New Earth),Male,9.0,2004.0,3
DC,Preus (New Earth),Male,9.0,2004.0,4
DC,Jonathan Williams (New Earth),Male,9.0,2003.0,10
DC,Martin Garibaldi (New Earth),Male,9.0,2003.0,10
DC,Nathan Patton (New Earth),Male,9.0,2003.0,-1
DC,Ronald Probson (New Earth),Male,9.0,2003.0,-1
DC,Sweeney (New Earth),Female,9.0,2003.0,3
DC,Thirst (New Earth),Male,9.0,2003.0,6
DC,Celia Kazantkakis (New Earth),Female,9.0,2002.0,12
DC,Freeway (New Earth),Male,9.0,2002.0,11
DC,Mister Fun (New Earth),Male,9.0,2002.0,12
DC,Officer Isabella (New Earth),Male,9.0,2002.0,8
DC,Oliver Evans (New Earth),Male,9.0,2002.0,5
DC,Xavier Dylan (New Earth),Male,9.0,2002.0,5
DC,Bud and Lou the Hyenas (New Earth),Male,9.0,2001.0,3
DC,Dakota Jamison (New Earth),Female,9.0,2001.0,5
DC,Thayer Jost (New Earth),Male,9.0,2001.0,12
DC,Andrea Rojas (New Earth),Female,9.0,2000.0,8
DC,Selma Tolon (New Earth),Female,9.0,2000.0,8
DC,Bethany Lee (New Earth),Female,9.0,1999.0,4
DC,Edwin Gauss (New Earth),Male,9.0,1999.0,10
DC,Lucas Ludlow-Dalt (New Earth),Male,9.0,1998.0,10
DC,Ronald Houston (New Earth),Male,9.0,1998.0,12
DC,Tuoni (New Earth),Male,9.0,1998.0,8
DC,Maura Rayner (New Earth),Female,9.0,1997.0,7
DC,Micah Flint (New Earth),Male,9.0,1997.0,3
DC,Nathaniel Kent (New Earth),Male,9.0,1997.0,8
DC,Yoof (New Earth),Male,9.0,1997.0,9
DC,Bouncer (New Earth),Male,9.0,1996.0,9
DC,Julia Frostick (New Earth),Female,9.0,1996.0,9
DC,Klo (New Earth),Female,9.0,1996.0,9
DC,Callie Evans (New Earth),Female,9.0,1995.0,12
DC,Dardan (New Earth),Male,9.0,1995.0,8
DC,Kai (New Earth),Male,9.0,1995.0,7
DC,Mack Harlin (New Earth),Male,9.0,1995.0,1
DC,Muscles McGinnis (New Earth),Male,9.0,1995.0,5
DC,Nina Damfino (New Earth),Female,9.0,1995.0,5
DC,Sarah Primm (New Earth),Female,9.0,1995.0,5
DC,Tiamat (New Earth),Female,9.0,1995.0,12
DC,Amnon Silverstein (Dakotaverse),Male,9.0,1994.0,1
DC,Catholic Girl (Dakotaverse),Female,9.0,1994.0,6
DC,Dervish (New Earth),Female,9.0,1994.0,3
DC,Iron Cross (New Earth),Male,9.0,1994.0,3
DC,Nadine Terrill (New Earth),Female,9.0,1994.0,9
DC,Ramsey Murdoch (New Earth),Male,9.0,1994.0,12
DC,Alia (New Earth),Female,9.0,1993.0,3
DC,Angon (New Earth),Female,9.0,1993.0,8
DC,Deacon Dickson (New Earth),Male,9.0,1993.0,10
DC,Gaius (New Earth),Male,9.0,1993.0,8
DC,Gemir (New Earth),Male,9.0,1993.0,8
DC,Glonth (New Earth),Male,9.0,1993.0,8
DC,Pritor (New Earth),Male,9.0,1993.0,8
DC,Threllian (New Earth),Male,9.0,1993.0,8
DC,Buck Samson (New Earth),Male,9.0,1992.0,7
DC,Carleton LeHah (New Earth),Male,9.0,1992.0,10
DC,Cassandra Arnold (New Earth),Male,9.0,1992.0,5
DC,Clawster (New Earth),Male,9.0,1992.0,11
DC,Daniel Geller (New Earth),Male,9.0,1992.0,12
DC,Duke Donald (New Earth),Male,9.0,1992.0,10
DC,Flicker (New Earth),Male,9.0,1992.0,1
DC,Lillian Worth (New Earth),Female,9.0,1992.0,10
DC,Stuart Mosely (New Earth),Male,9.0,1992.0,9
DC,Arizona (New Earth),Female,9.0,1991.0,3
DC,Cerberus II (New Earth),Male,9.0,1991.0,7
DC,Chantinelle (New Earth),Female,9.0,1991.0,7
DC,Duma (New Earth),Male,9.0,1991.0,3
DC,Mister Z (New Earth),Male,9.0,1991.0,1
DC,Remiel (New Earth),Male,9.0,1991.0,3
DC,Thessaly (New Earth),Female,9.0,1991.0,11
DC,Claire Montgomery (New Earth),Female,9.0,1990.0,4
DC,Joseph Mason (New Earth),Male,9.0,1990.0,-1
DC,Moyshe Nakhman (New Earth),Male,9.0,1990.0,9
DC,Obeah Man (New Earth),Male,9.0,1990.0,7
DC,Trinity (Virus) (New Earth),Female,9.0,1990.0,5
DC,Victor Cypher (New Earth),Male,9.0,1990.0,5
DC,Willoughby Kipling (New Earth),Male,9.0,1990.0,4
DC,Amos Monroe (New Earth),Male,9.0,1989.0,1
DC,Athyns (New Earth),Male,9.0,1989.0,1
DC,Dexter Fairfax (New Earth),Male,9.0,1989.0,1
DC,Diade (New Earth),Female,9.0,1989.0,6
DC,Lin Koo Teng (New Earth),Female,9.0,1989.0,12
DC,Maire Granger (New Earth),Female,9.0,1989.0,-1
DC,Penthesilea (New Earth),Female,9.0,1989.0,8
DC,Rose Walker (New Earth),Female,9.0,1989.0,11
DC,David Winters (New Earth),Male,9.0,1988.0,10
DC,Eleanor Shaw (New Earth),Female,9.0,1988.0,7
DC,Grace Kasaba (New Earth),Female,9.0,1988.0,5
DC,Igor Medviedenko (New Earth),Male,9.0,1988.0,4
DC,Ilya Trepliov (New Earth),Male,9.0,1988.0,4
DC,Kazuo Hasegawa (New Earth),Male,9.0,1988.0,8
DC,Roger Simmons (New Earth),Male,9.0,1988.0,12
DC,Steve Claiborne (New Earth),Male,9.0,1988.0,9
DC,Boleslaw Uminski (New Earth),Male,9.0,1987.0,12
DC,Flodo Span (New Earth),Male,9.0,1987.0,10
DC,Gillian B. Loeb (New Earth),Male,9.0,1987.0,-1
DC,Raza Kattuah (New Earth),Male,9.0,1987.0,5
DC,Roger Huntoon (New Earth),Male,9.0,1987.0,11
DC,Calculha (New Earth),Male,9.0,1986.0,-1
DC,Edward Bentama (New Earth),Male,9.0,1986.0,1
DC,Taro Raiden (New Earth),Male,9.0,1986.0,11
DC,Gary Sellers (New Earth),Male,9.0,1985.0,7
DC,Kritter (New Earth),Male,9.0,1985.0,8
DC,Prince Garnet (New Earth),Male,9.0,1985.0,4
DC,Harry S. Truman (New Earth),Male,9.0,1984.0,5
DC,Nathaniel Dusk (New Earth),Male,9.0,1984.0,-1
DC,Granch (New Earth),Male,9.0,1983.0,4
DC,Gretti (New Earth),Male,9.0,1983.0,5
DC,Lady Amethyst (New Earth),Female,9.0,1983.0,5
DC,Lord Aquamarine (New Earth),Male,9.0,1983.0,11
DC,Chaim Lavon (New Earth),Male,9.0,1982.0,6
DC,Gayle Marsh (New Earth),Female,9.0,1982.0,11
DC,Pan (New Earth),Male,9.0,1982.0,10
DC,Ulla Paske (New Earth),Female,9.0,1982.0,6
DC,Brokk (New Earth),Male,9.0,1981.0,5
DC,Matthew Shrieve (New Earth),Male,9.0,1980.0,11
DC,Sindella Zatara (New Earth),Female,9.0,1979.0,-1
DC,Arthur Pemberton (New Earth),Male,9.0,1978.0,-1
DC,Aton (New Earth),Male,9.0,1978.0,5
DC,James Carter (New Earth),Male,9.0,1977.0,9
DC,Jaffar (New Earth),Male,9.0,1971.0,5
DC,Jeffrey Sloane (New Earth),Male,9.0,1971.0,12
DC,Sonny Sumo (New Earth),Male,9.0,1971.0,9
DC,Trok (New Earth),Male,9.0,1971.0,5
DC,Victor Lanza (New Earth),Male,9.0,1971.0,3
DC,Sharon Tracy (New Earth),Female,9.0,1969.0,8
DC,Eve Doremus (Earth-One),Female,9.0,1968.0,1
DC,General Zahl (New Earth),Male,9.0,1968.0,10
DC,Peter Mortimer (New Earth),Male,9.0,1968.0,-1
DC,Farley Fleeter (New Earth),Male,9.0,1967.0,10
DC,Marie Logan (New Earth),Female,9.0,1967.0,6
DC,Mark Logan (New Earth),Male,9.0,1967.0,6
DC,Rigoro Mortis (New Earth),Male,9.0,1967.0,3
DC,Beast With No Name (New Earth),Male,9.0,1966.0,1
DC,Thomas Dillon (New Earth),Male,9.0,1966.0,3
DC,Daphne Dean (New Earth),Female,9.0,1962.0,-1
DC,Theseus (New Earth),Male,9.0,1962.0,12
DC,Armand Lydecker (New Earth),Male,9.0,1958.0,3
DC,Gunther Hardwicke (New Earth),Male,9.0,1958.0,3
DC,Warren Lawford (New Earth),Male,9.0,1958.0,3
DC,Alphonso Giovanni (New Earth),Male,9.0,1955.0,1
DC,Oswald Bane (New Earth),Male,9.0,1955.0,9
DC,Darwin Jones (New Earth),Male,9.0,1950.0,9
DC,Dwight Eisenhower (New Earth),Male,9.0,1950.0,7
DC,"Atlas, Titans of Myth (New Earth)",Male,9.0,1944.0,5
DC,William Gunn (New Earth),Male,9.0,1941.0,12
DC,C.C. Haly (New Earth),Male,9.0,1940.0,4
DC,Kulak (New Earth),Male,9.0,1940.0,9
DC,Louis Snipe (New Earth),Male,9.0,1940.0,-1
DC,Khaji Kai (Prime Earth),Male,8.0,2011.0,11
DC,Crusader (New Earth),Male,8.0,2010.0,9
DC,Margaret Mahoney (New Earth),Female,8.0,2010.0,8
DC,"Paul Patten, Jr. (New Earth)",Male,8.0,2010.0,5
DC,Rani (New Earth),Female,8.0,2010.0,7
DC,Deborah Marlow (New Earth),Female,8.0,2009.0,10
DC,Djo Zha (New Earth),Male,8.0,2009.0,3
DC,Felicidad Gomez (New Earth),Female,8.0,2009.0,5
DC,Geoffrey de Cantonna (New Earth),Male,8.0,2009.0,6
DC,Jordanna Spence (New Earth),Female,8.0,2009.0,11
DC,Red Torpedo (New Earth),Female,8.0,2009.0,11
DC,Anica Balcescu (New Earth),Female,8.0,2008.0,9
DC,Dodger (New Earth),Male,8.0,2008.0,6
DC,Duel Eknham (New Earth),Male,8.0,2008.0,6
DC,Infinity (New Earth),Female,8.0,2008.0,3
DC,Kho Kharhi (New Earth),Female,8.0,2008.0,5
DC,Maduvu (New Earth),Male,8.0,2008.0,1
DC,Maria Amardosa (New Earth),Female,8.0,2008.0,12
DC,Norchavius (New Earth),Male,8.0,2008.0,-1
DC,Salah Miandad (New Earth),Male,8.0,2008.0,-1
DC,Trang Jones (New Earth),Female,8.0,2008.0,7
DC,Ugg-I (New Earth),Female,8.0,2008.0,7
DC,Bizarro Lois Lane (New Earth),Female,8.0,2007.0,10
DC,Lionel Luthor (New Earth),Male,8.0,2007.0,9
DC,Rogga (New Earth),Male,8.0,2007.0,1
DC,Steven Hazard (New Earth),Male,8.0,2007.0,10
DC,Topo II (New Earth),Male,8.0,2007.0,5
DC,Zorrm (New Earth),Male,8.0,2007.0,1
DC,Amanda Turner (New Earth),Female,8.0,2006.0,9
DC,Blue Moon (New Earth),Female,8.0,2006.0,1
DC,Bunny (New Earth),Female,8.0,2006.0,11
DC,Dean Mayland (New Earth),Male,8.0,2006.0,9
DC,Helmond Kettering (New Earth),Male,8.0,2006.0,8
DC,Henri Doucette (New Earth),Male,8.0,2006.0,6
DC,Martin Campbell (New Earth),Male,8.0,2006.0,8
DC,Niang Guan Jun (New Earth),Female,8.0,2006.0,6
DC,Rio Ferdinand (New Earth),Female,8.0,2006.0,10
DC,Sierra (New Earth),Female,8.0,2006.0,10
DC,Strega II (New Earth),Female,8.0,2006.0,7
DC,Thumper (New Earth),Male,8.0,2006.0,6
DC,Toyboy (New Earth),Male,8.0,2006.0,5
DC,Derrick Coe (New Earth),Male,8.0,2005.0,12
DC,Thomas Tinker (New Earth),Male,8.0,2005.0,7
DC,Vanguard (New Earth),Female,8.0,2005.0,5
DC,Walter Pratt (New Earth),Male,8.0,2005.0,3
DC,Alexandra Allston (New Earth),Female,8.0,2004.0,9
DC,Alexandra Kosov (New Earth),Female,8.0,2004.0,10
DC,Henry Aquista (New Earth),Male,8.0,2004.0,4
DC,John Mercado (New Earth),Male,8.0,2004.0,-1
DC,Kitty Kumbata (New Earth),Female,8.0,2004.0,7
DC,Marauder II (New Earth),Male,8.0,2004.0,12
DC,McCaffrey (New Earth),Male,8.0,2003.0,3
DC,Daniel Tran (New Earth),Male,8.0,2002.0,12
DC,Doctor Excess (New Earth),Male,8.0,2002.0,12
DC,Hiro Okamura (New Earth),Male,8.0,2002.0,-1
DC,Justin Quinn (New Earth),Male,8.0,2002.0,12
DC,Rama Khan (New Earth),Male,8.0,2002.0,3
DC,Tezumak (New Earth),Male,8.0,2002.0,7
DC,Anaya (New Earth),Female,8.0,2001.0,5
DC,Clifford Steele Doppelganger (New Earth),Male,8.0,2001.0,12
DC,Kancer (New Earth),Unknown,8.0,2001.0,5
DC,Wesley Sloan (New Earth),Male,8.0,2001.0,12
DC,Daniel Dickerson (New Earth),Male,8.0,2000.0,4
DC,Daniel Temple (New Earth),Male,8.0,2000.0,11
DC,Helen Angelico (New Earth),Female,8.0,2000.0,6
DC,King of Tears (New Earth),Unknown,8.0,2000.0,5
DC,"Pasquale Galante, Jr. (New Earth)",Male,8.0,2000.0,6
DC,Tsaritsa (New Earth),Female,8.0,2000.0,11
DC,Craydl (New Earth),Unknown,8.0,1999.0,7
DC,DeShaun Kendall (New Earth),Male,8.0,1999.0,9
DC,Joshua Hamman (New Earth),Male,8.0,1999.0,8
DC,Rama Chandra (New Earth),Male,8.0,1999.0,9
DC,Siren (New Earth),Female,8.0,1999.0,7
DC,Starka\u00f0r (New Earth),Male,8.0,1999.0,9
DC,Grokk (New Earth),Male,8.0,1998.0,8
DC,Hex (New Earth),Female,8.0,1998.0,8
DC,Mageddon (New Earth),Genderless,8.0,1998.0,-1
DC,Matthew Stuart (New Earth),Male,8.0,1998.0,8
DC,Nosferata (New Earth),Male,8.0,1998.0,4
DC,Scott Sawyer (New Earth),Male,8.0,1998.0,12
DC,Titan II (New Earth),Male,8.0,1998.0,12
DC,Tuftan (New Earth),Male,8.0,1998.0,4
DC,Bueno Excellente (New Earth),Male,8.0,1997.0,9
DC,Carom (New Earth),Male,8.0,1997.0,4
DC,Jean de Baton-Baton (New Earth),Male,8.0,1997.0,9
DC,Jebediah Kent (New Earth),Male,8.0,1997.0,8
DC,Sasha Martens (New Earth),Female,8.0,1997.0,10
DC,Vault (New Earth),Male,8.0,1997.0,4
DC,Zinnac (New Earth),Male,8.0,1997.0,9
DC,Drrt (New Earth),Male,8.0,1996.0,9
DC,Hatchet (New Earth),Male,8.0,1996.0,7
DC,Misa (New Earth),Female,8.0,1996.0,9
DC,Perdoo (New Earth),Male,8.0,1996.0,5
DC,Pyra (New Earth),Female,8.0,1996.0,9
DC,Red Death (New Earth),Male,8.0,1996.0,9
DC,Whoon (New Earth),Male,8.0,1996.0,9
DC,A.J. (New Earth),Male,8.0,1995.0,8
DC,Mortimer Gunt (New Earth),Male,8.0,1995.0,3
DC,Red Bailey (New Earth),Male,8.0,1995.0,12
DC,Savitar Bandu (New Earth),Male,8.0,1995.0,-1
DC,Silver Monkey (New Earth),Male,8.0,1995.0,5
