Highest temp that day (F),Lowest temp that day (F),Date,Latitude,Longitude,Station name
89,53,714,39.12583,-123.20083000000001,Ukiah
72,33,225,39.12583,-123.20083000000001,Ukiah
65,35,113,39.12583,-123.20083000000001,Ukiah
90,57,705,39.12583,-123.20083000000001,Ukiah
94,52,614,39.12583,-123.20083000000001,Ukiah
67,36,1114,39.12583,-123.20083000000001,Ukiah
104,51,909,39.12583,-123.20083000000001,Ukiah
87,40,417,39.12583,-123.20083000000001,Ukiah
83,60,829,39.12583,-123.20083000000001,Ukiah
77,53,917,39.12583,-123.20083000000001,Ukiah
52,39,1205,39.12583,-123.20083000000001,Ukiah
61,54,1208,39.12583,-123.20083000000001,Ukiah
71,38,129,39.12583,-123.20083000000001,Ukiah
92,52,725,39.12583,-123.20083000000001,Ukiah
92,52,618,39.12583,-123.20083000000001,Ukiah
86,53,621,39.12583,-123.20083000000001,Ukiah
100,56,607,39.12583,-123.20083000000001,Ukiah
63,45,323,39.12583,-123.20083000000001,Ukiah
67,50,424,39.12583,-123.20083000000001,Ukiah
51,26,1130,39.12583,-123.20083000000001,Ukiah
97,54,912,39.12583,-123.20083000000001,Ukiah
90,47,928,39.12583,-123.20083000000001,Ukiah
60,46,1108,39.12583,-123.20083000000001,Ukiah
56,44,1203,39.12583,-123.20083000000001,Ukiah
66,46,425,39.12583,-123.20083000000001,Ukiah
79,50,428,39.12583,-123.20083000000001,Ukiah
82,51,525,39.12583,-123.20083000000001,Ukiah
69,51,530,36.935829999999996,-121.78861,Watsonville
68,54,613,36.935829999999996,-121.78861,Watsonville
74,44,106,36.935829999999996,-121.78861,Watsonville
64,51,510,36.935829999999996,-121.78861,Watsonville
60,44,228,36.935829999999996,-121.78861,Watsonville
68,50,127,36.935829999999996,-121.78861,Watsonville
63,46,505,36.935829999999996,-121.78861,Watsonville
77,44,211,36.935829999999996,-121.78861,Watsonville
69,55,1003,36.935829999999996,-121.78861,Watsonville
66,36,223,36.935829999999996,-121.78861,Watsonville
61,54,420,36.935829999999996,-121.78861,Watsonville
63,51,502,36.935829999999996,-121.78861,Watsonville
81,50,313,36.935829999999996,-121.78861,Watsonville
84,56,814,36.935829999999996,-121.78861,Watsonville
75,62,819,36.935829999999996,-121.78861,Watsonville
68,45,410,36.935829999999996,-121.78861,Watsonville
59,42,1211,36.935829999999996,-121.78861,Watsonville
63,42,405,36.935829999999996,-121.78861,Watsonville
70,42,128,36.935829999999996,-121.78861,Watsonville
70,59,717,36.935829999999996,-121.78861,Watsonville
71,45,320,36.935829999999996,-121.78861,Watsonville
63,50,501,36.935829999999996,-121.78861,Watsonville
77,42,124,36.935829999999996,-121.78861,Watsonville
75,48,312,36.935829999999996,-121.78861,Watsonville
75,44,411,36.935829999999996,-121.78861,Watsonville
66,53,322,36.935829999999996,-121.78861,Watsonville
95,61,921,36.935829999999996,-121.78861,Watsonville
81,54,1007,36.935829999999996,-121.78861,Watsonville
78,57,831,36.935829999999996,-121.78861,Watsonville
75,58,714,36.935829999999996,-121.78861,Watsonville
80,49,1030,36.935829999999996,-121.78861,Watsonville
74,41,1113,36.935829999999996,-121.78861,Watsonville
78,49,328,36.935829999999996,-121.78861,Watsonville
67,52,206,36.935829999999996,-121.78861,Watsonville
80,56,805,36.935829999999996,-121.78861,Watsonville
75,54,707,36.935829999999996,-121.78861,Watsonville
75,53,1020,36.935829999999996,-121.78861,Watsonville
66,46,1208,36.935829999999996,-121.78861,Watsonville
72,41,105,36.935829999999996,-121.78861,Watsonville
94,54,919,36.935829999999996,-121.78861,Watsonville
76,60,817,36.935829999999996,-121.78861,Watsonville
69,51,618,36.935829999999996,-121.78861,Watsonville
63,51,604,36.935829999999996,-121.78861,Watsonville
64,43,506,36.935829999999996,-121.78861,Watsonville
84,48,1026,36.935829999999996,-121.78861,Watsonville
64,47,216,36.935829999999996,-121.78861,Watsonville
81,53,725,36.935829999999996,-121.78861,Watsonville
59,38,1223,36.935829999999996,-121.78861,Watsonville
71,44,1119,36.935829999999996,-121.78861,Watsonville
78,58,727,36.935829999999996,-121.78861,Watsonville
77,50,203,36.935829999999996,-121.78861,Watsonville
91,57,1008,36.935829999999996,-121.78861,Watsonville
84,62,1015,36.935829999999996,-121.78861,Watsonville
82,41,125,36.935829999999996,-121.78861,Watsonville
86,49,326,36.935829999999996,-121.78861,Watsonville
71,51,1022,36.935829999999996,-121.78861,Watsonville
63,53,605,36.935829999999996,-121.78861,Watsonville
64,47,1102,36.935829999999996,-121.78861,Watsonville
94,57,910,36.935829999999996,-121.78861,Watsonville
65,47,1207,36.935829999999996,-121.78861,Watsonville
69,53,421,37.6927,-121.8144,Livermore
85,61,823,37.6927,-121.8144,Livermore
69,53,514,37.6927,-121.8144,Livermore
90,60,824,37.6927,-121.8144,Livermore
88,50,1031,37.6927,-121.8144,Livermore
95,66,720,37.6927,-121.8144,Livermore
49,30,1130,37.6927,-121.8144,Livermore
93,60,704,37.6927,-121.8144,Livermore
83,55,1005,37.6927,-121.8144,Livermore
67,46,110,37.6927,-121.8144,Livermore
87,61,822,37.6927,-121.8144,Livermore
64,43,408,37.6927,-121.8144,Livermore
96,60,925,37.6927,-121.8144,Livermore
107,66,729,37.6927,-121.8144,Livermore
86,61,819,37.6927,-121.8144,Livermore
59,35,1212,37.6927,-121.8144,Livermore
83,53,622,37.6927,-121.8144,Livermore
98,60,924,37.6927,-121.8144,Livermore
80,49,1029,37.6927,-121.8144,Livermore
77,60,915,37.6927,-121.8144,Livermore
80,45,330,37.6927,-121.8144,Livermore
88,63,1016,37.6927,-121.8144,Livermore
68,36,123,37.6927,-121.8144,Livermore
64,37,301,37.6927,-121.8144,Livermore
52,40,1224,37.6927,-121.8144,Livermore
84,49,1026,37.6927,-121.8144,Livermore
74,36,306,37.6927,-121.8144,Livermore
103,65,921,37.6927,-121.8144,Livermore
66,40,211,37.6927,-121.8144,Livermore
64,40,210,37.6927,-121.8144,Livermore
101,60,625,37.6927,-121.8144,Livermore
75,63,1017,37.6927,-121.8144,Livermore
94,64,913,37.6927,-121.8144,Livermore
60,43,1123,37.6927,-121.8144,Livermore
82,62,808,37.6927,-121.8144,Livermore
104,60,728,37.6927,-121.8144,Livermore
83,49,326,37.6927,-121.8144,Livermore
82,59,917,37.6927,-121.8144,Livermore
94,61,717,37.6927,-121.8144,Livermore
86,63,713,37.6927,-121.8144,Livermore
55,31,1214,37.6927,-121.8144,Livermore
84,57,1006,37.6927,-121.8144,Livermore
83,54,502,37.6927,-121.8144,Livermore
77,53,428,37.6927,-121.8144,Livermore
56,39,1202,37.6927,-121.8144,Livermore
66,42,125,37.6927,-121.8144,Livermore
62,38,223,37.6927,-121.8144,Livermore
67,51,515,37.6927,-121.8144,Livermore
102,56,920,37.6927,-121.8144,Livermore
78,63,708,37.6927,-121.8144,Livermore
80,51,429,37.6927,-121.8144,Livermore
84,61,628,37.6927,-121.8144,Livermore
80,51,419,37.6927,-121.8144,Livermore
84,47,417,37.6927,-121.8144,Livermore
68,39,401,37.6927,-121.8144,Livermore
80,54,529,37.6927,-121.8144,Livermore
88,59,901,37.6927,-121.8144,Livermore
77,47,313,37.6927,-121.8144,Livermore
58,37,105,37.6927,-121.8144,Livermore
67,50,424,37.3591,-121.92399999999999,San Jose
62,39,115,37.3591,-121.92399999999999,San Jose
61,44,1108,37.3591,-121.92399999999999,San Jose
77,59,722,37.3591,-121.92399999999999,San Jose
67,44,128,37.3591,-121.92399999999999,San Jose
77,57,922,37.3591,-121.92399999999999,San Jose
89,64,719,37.3591,-121.92399999999999,San Jose
73,44,403,37.3591,-121.92399999999999,San Jose
63,51,1210,37.3591,-121.92399999999999,San Jose
89,58,625,37.3591,-121.92399999999999,San Jose
82,60,607,37.3591,-121.92399999999999,San Jose
64,38,125,37.3591,-121.92399999999999,San Jose
71,55,322,37.3591,-121.92399999999999,San Jose
49,30,1227,37.3591,-121.92399999999999,San Jose
60,42,120,37.3591,-121.92399999999999,San Jose
71,57,1018,37.3591,-121.92399999999999,San Jose
58,44,1110,37.3591,-121.92399999999999,San Jose
73,60,708,37.3591,-121.92399999999999,San Jose
80,53,905,37.3591,-121.92399999999999,San Jose
79,64,814,37.3591,-121.92399999999999,San Jose
60,45,1123,37.3591,-121.92399999999999,San Jose
76,62,721,37.3591,-121.92399999999999,San Jose
69,55,421,37.3591,-121.92399999999999,San Jose
75,52,916,37.3591,-121.92399999999999,San Jose
95,64,828,37.3591,-121.92399999999999,San Jose
71,45,221,37.3591,-121.92399999999999,San Jose
78,61,806,37.3591,-121.92399999999999,San Jose
69,57,526,37.3591,-121.92399999999999,San Jose
79,60,726,37.3591,-121.92399999999999,San Jose
70,50,505,37.3591,-121.92399999999999,San Jose
65,51,1102,37.3591,-121.92399999999999,San Jose
61,48,407,37.3591,-121.92399999999999,San Jose
77,47,213,37.3591,-121.92399999999999,San Jose
81,63,730,37.3591,-121.92399999999999,San Jose
86,58,727,37.3591,-121.92399999999999,San Jose
79,63,702,37.3591,-121.92399999999999,San Jose
73,46,415,37.3591,-121.92399999999999,San Jose
70,55,327,37.3591,-121.92399999999999,San Jose
78,55,1026,37.3591,-121.92399999999999,San Jose
61,47,117,37.3591,-121.92399999999999,San Jose
72,48,203,37.3591,-121.92399999999999,San Jose
68,51,205,37.3591,-121.92399999999999,San Jose
53,38,1231,37.3591,-121.92399999999999,San Jose
69,46,226,37.3591,-121.92399999999999,San Jose
55,44,111,37.3591,-121.92399999999999,San Jose
78,53,1003,37.3591,-121.92399999999999,San Jose
68,55,521,37.3591,-121.92399999999999,San Jose
91,63,817,37.3591,-121.92399999999999,San Jose
65,44,1118,37.3591,-121.92399999999999,San Jose
70,44,402,37.3591,-121.92399999999999,San Jose
68,41,211,37.3591,-121.92399999999999,San Jose
63,47,118,37.3591,-121.92399999999999,San Jose
78,54,623,37.3591,-121.92399999999999,San Jose
61,37,1111,40.8097,-124.1602,Eureka
58,50,516,40.8097,-124.1602,Eureka
62,52,1012,40.8097,-124.1602,Eureka
64,51,311,40.8097,-124.1602,Eureka
67,51,609,40.8097,-124.1602,Eureka
58,51,330,40.8097,-124.1602,Eureka
60,43,513,40.8097,-124.1602,Eureka
65,58,710,40.8097,-124.1602,Eureka
65,57,709,40.8097,-124.1602,Eureka
55,44,423,40.8097,-124.1602,Eureka
59,47,512,40.8097,-124.1602,Eureka
62,48,1030,40.8097,-124.1602,Eureka
63,52,1002,40.8097,-124.1602,Eureka
57,39,401,40.8097,-124.1602,Eureka
68,40,107,40.8097,-124.1602,Eureka
67,53,813,40.8097,-124.1602,Eureka
61,57,1207,40.8097,-124.1602,Eureka
64,50,612,40.8097,-124.1602,Eureka
57,40,104,40.8097,-124.1602,Eureka
62,47,915,40.8097,-124.1602,Eureka
50,42,1223,40.8097,-124.1602,Eureka
67,49,925,40.8097,-124.1602,Eureka
64,56,721,40.8097,-124.1602,Eureka
57,46,1123,40.8097,-124.1602,Eureka
68,52,816,40.8097,-124.1602,Eureka
52,40,1219,40.8097,-124.1602,Eureka
67,56,628,40.8097,-124.1602,Eureka
66,55,826,40.8097,-124.1602,Eureka
57,31,101,40.8097,-124.1602,Eureka
58,40,409,40.8097,-124.1602,Eureka
59,49,511,40.8097,-124.1602,Eureka
68,55,727,40.8097,-124.1602,Eureka
70,55,902,40.8097,-124.1602,Eureka
62,55,205,40.8097,-124.1602,Eureka
62,54,630,40.8097,-124.1602,Eureka
65,48,905,40.8097,-124.1602,Eureka
64,53,909,40.8097,-124.1602,Eureka
64,51,1028,40.8097,-124.1602,Eureka
60,39,1106,40.8097,-124.1602,Eureka
65,53,704,40.8097,-124.1602,Eureka
56,44,411,40.8097,-124.1602,Eureka
50,30,1226,40.8097,-124.1602,Eureka
65,54,911,40.8097,-124.1602,Eureka
62,52,1021,40.8097,-124.1602,Eureka
57,52,520,40.8097,-124.1602,Eureka
66,55,820,40.8097,-124.1602,Eureka
56,50,525,40.8097,-124.1602,Eureka
65,54,1202,40.8097,-124.1602,Eureka
63,46,201,40.8097,-124.1602,Eureka
65,53,117,40.8097,-124.1602,Eureka
71,60,711,40.8097,-124.1602,Eureka
61,52,522,40.8097,-124.1602,Eureka
61,55,708,40.8097,-124.1602,Eureka
56,46,219,40.8097,-124.1602,Eureka
60,48,531,40.8097,-124.1602,Eureka
58,48,129,40.8097,-124.1602,Eureka
56,42,126,40.8097,-124.1602,Eureka
58,49,421,40.8097,-124.1602,Eureka
63,52,621,40.8097,-124.1602,Eureka
64,56,823,40.8097,-124.1602,Eureka
61,52,523,40.8097,-124.1602,Eureka
59,53,1026,40.8097,-124.1602,Eureka
58,50,509,40.8097,-124.1602,Eureka
54,44,1220,40.8097,-124.1602,Eureka
56,42,407,40.8097,-124.1602,Eureka
57,48,322,40.8097,-124.1602,Eureka
66,45,125,40.8097,-124.1602,Eureka
63,48,1017,41.3325,-122.33278,Mount Shasta
100,60,731,41.3325,-122.33278,Mount Shasta
46,32,1115,41.3325,-122.33278,Mount Shasta
88,52,807,41.3325,-122.33278,Mount Shasta
36,32,1218,41.3325,-122.33278,Mount Shasta
87,47,823,41.3325,-122.33278,Mount Shasta
88,50,804,41.3325,-122.33278,Mount Shasta
63,29,1122,41.3325,-122.33278,Mount Shasta
37,30,1214,41.3325,-122.33278,Mount Shasta
91,58,609,41.3325,-122.33278,Mount Shasta
63,34,214,41.3325,-122.33278,Mount Shasta
51,28,301,41.3325,-122.33278,Mount Shasta
96,48,729,41.3325,-122.33278,Mount Shasta
48,38,202,41.3325,-122.33278,Mount Shasta
94,46,909,41.3325,-122.33278,Mount Shasta
79,44,1010,41.3325,-122.33278,Mount Shasta
58,31,123,41.3325,-122.33278,Mount Shasta
83,49,808,41.3325,-122.33278,Mount Shasta
77,42,526,41.3325,-122.33278,Mount Shasta
77,37,509,41.3325,-122.33278,Mount Shasta
99,50,730,41.3325,-122.33278,Mount Shasta
48,22,102,41.3325,-122.33278,Mount Shasta
72,42,430,41.3325,-122.33278,Mount Shasta
82,38,420,41.3325,-122.33278,Mount Shasta
83,43,928,41.3325,-122.33278,Mount Shasta
72,40,329,41.3325,-122.33278,Mount Shasta
55,44,204,41.3325,-122.33278,Mount Shasta
52,38,424,41.3325,-122.33278,Mount Shasta
42,11,1128,41.3325,-122.33278,Mount Shasta
75,46,1007,41.3325,-122.33278,Mount Shasta
38,26,1228,41.3325,-122.33278,Mount Shasta
67,32,217,41.3325,-122.33278,Mount Shasta
68,53,914,41.3325,-122.33278,Mount Shasta
68,32,106,41.3325,-122.33278,Mount Shasta
62,27,409,41.3325,-122.33278,Mount Shasta
55,27,1105,41.3325,-122.33278,Mount Shasta
78,56,709,41.3325,-122.33278,Mount Shasta
50,27,210,41.3325,-122.33278,Mount Shasta
57,26,1106,41.3325,-122.33278,Mount Shasta
63,41,1018,41.3325,-122.33278,Mount Shasta
37,27,1125,41.3325,-122.33278,Mount Shasta
67,41,905,41.3325,-122.33278,Mount Shasta
89,44,1013,41.3325,-122.33278,Mount Shasta
71,41,1022,41.3325,-122.33278,Mount Shasta
72,46,602,41.3325,-122.33278,Mount Shasta
79,42,1006,41.3325,-122.33278,Mount Shasta
76,44,418,41.3325,-122.33278,Mount Shasta
97,64,619,40.1519,-122.2536,Red Bluff
75,49,321,40.1519,-122.2536,Red Bluff
58,44,1202,40.1519,-122.2536,Red Bluff
88,52,420,40.1519,-122.2536,Red Bluff
86,62,1008,40.1519,-122.2536,Red Bluff
101,65,715,40.1519,-122.2536,Red Bluff
74,39,1106,40.1519,-122.2536,Red Bluff
92,68,722,40.1519,-122.2536,Red Bluff
69,43,217,40.1519,-122.2536,Red Bluff
98,58,907,40.1519,-122.2536,Red Bluff
64,37,1110,40.1519,-122.2536,Red Bluff
102,72,731,40.1519,-122.2536,Red Bluff
91,60,1011,40.1519,-122.2536,Red Bluff
91,59,1009,40.1519,-122.2536,Red Bluff
86,58,602,40.1519,-122.2536,Red Bluff
97,64,809,40.1519,-122.2536,Red Bluff
98,64,806,40.1519,-122.2536,Red Bluff
69,36,304,40.1519,-122.2536,Red Bluff
59,34,104,40.1519,-122.2536,Red Bluff
82,53,506,40.1519,-122.2536,Red Bluff
51,34,1219,40.1519,-122.2536,Red Bluff
93,60,622,40.1519,-122.2536,Red Bluff
94,65,821,40.1519,-122.2536,Red Bluff
89,55,1010,40.1519,-122.2536,Red Bluff
77,42,215,40.1519,-122.2536,Red Bluff
95,57,925,40.1519,-122.2536,Red Bluff
91,67,912,40.1519,-122.2536,Red Bluff
62,44,1210,40.1519,-122.2536,Red Bluff
96,66,803,40.1519,-122.2536,Red Bluff
97,62,822,40.1519,-122.2536,Red Bluff
105,75,702,40.1519,-122.2536,Red Bluff
74,41,129,40.1519,-122.2536,Red Bluff
103,69,717,40.1519,-122.2536,Red Bluff
77,46,214,40.1519,-122.2536,Red Bluff
92,63,1004,40.1519,-122.2536,Red Bluff
74,50,425,40.1519,-122.2536,Red Bluff
62,38,201,40.1519,-122.2536,Red Bluff
91,60,922,40.1519,-122.2536,Red Bluff
51,32,1225,40.1519,-122.2536,Red Bluff
66,53,207,40.1519,-122.2536,Red Bluff
53,45,1108,40.1519,-122.2536,Red Bluff
83,49,326,40.1519,-122.2536,Red Bluff
65,47,209,40.1519,-122.2536,Red Bluff
78,53,930,40.1519,-122.2536,Red Bluff
58,42,110,40.1519,-122.2536,Red Bluff
75,53,514,40.1519,-122.2536,Red Bluff
50,34,1230,40.1519,-122.2536,Red Bluff
53,29,103,40.1519,-122.2536,Red Bluff
95,60,924,40.1519,-122.2536,Red Bluff
82,56,510,40.1519,-122.2536,Red Bluff
78,66,709,40.1519,-122.2536,Red Bluff
94,63,615,40.1519,-122.2536,Red Bluff
98,78,703,40.1519,-122.2536,Red Bluff
51,38,1205,40.1519,-122.2536,Red Bluff
104,74,704,40.1519,-122.2536,Red Bluff
65,38,1118,40.1519,-122.2536,Red Bluff
79,53,1024,40.1519,-122.2536,Red Bluff
84,54,1005,40.1519,-122.2536,Red Bluff
56,40,1223,40.1519,-122.2536,Red Bluff
106,72,609,40.1519,-122.2536,Red Bluff
62,40,302,40.1519,-122.2536,Red Bluff
76,33,225,40.5175,-122.2986,Redding
69,47,404,40.5175,-122.2986,Redding
67,40,112,40.5175,-122.2986,Redding
100,76,718,40.5175,-122.2986,Redding
67,38,303,40.5175,-122.2986,Redding
89,60,531,40.5175,-122.2986,Redding
86,55,1005,40.5175,-122.2986,Redding
62,56,311,40.5175,-122.2986,Redding
88,65,604,40.5175,-122.2986,Redding
75,51,321,40.5175,-122.2986,Redding
80,67,709,40.5175,-122.2986,Redding
76,59,1001,40.5175,-122.2986,Redding
95,61,813,40.5175,-122.2986,Redding
83,54,505,40.5175,-122.2986,Redding
98,54,1013,40.5175,-122.2986,Redding
69,41,1103,40.5175,-122.2986,Redding
75,50,317,40.5175,-122.2986,Redding
76,41,131,40.5175,-122.2986,Redding
85,67,710,40.5175,-122.2986,Redding
70,56,512,40.5175,-122.2986,Redding
108,70,624,40.5175,-122.2986,Redding
87,58,1016,40.5175,-122.2986,Redding
55,47,1108,40.5175,-122.2986,Redding
57,47,205,40.5175,-122.2986,Redding
62,29,1201,40.5175,-122.2986,Redding
60,42,204,40.5175,-122.2986,Redding
61,44,209,40.5175,-122.2986,Redding
53,45,1203,40.5175,-122.2986,Redding
81,46,325,40.5175,-122.2986,Redding
100,57,907,40.5175,-122.2986,Redding
82,59,521,40.5175,-122.2986,Redding
90,65,902,40.5175,-122.2986,Redding
49,40,1109,40.5175,-122.2986,Redding
62,35,111,40.5175,-122.2986,Redding
84,48,1023,40.5175,-122.2986,Redding
89,56,502,40.5175,-122.2986,Redding
100,54,919,40.5175,-122.2986,Redding
85,56,1006,40.5175,-122.2986,Redding
98,68,605,40.5175,-122.2986,Redding
68,39,1119,40.5175,-122.2986,Redding
61,53,916,40.5175,-122.2986,Redding
94,68,808,40.5175,-122.2986,Redding
88,60,1008,40.5175,-122.2986,Redding
101,66,616,40.5175,-122.2986,Redding
87,54,929,40.5175,-122.2986,Redding
107,75,720,40.5175,-122.2986,Redding
64,37,1105,40.5175,-122.2986,Redding
88,56,329,40.5175,-122.2986,Redding
106,70,716,40.5175,-122.2986,Redding
79,49,215,40.5175,-122.2986,Redding
73,42,212,40.5175,-122.2986,Redding
62,32,101,40.5175,-122.2986,Redding
67,39,1113,40.5175,-122.2986,Redding
96,61,622,40.5175,-122.2986,Redding
92,68,811,40.5175,-122.2986,Redding
73,50,226,40.5175,-122.2986,Redding
82,50,328,40.5175,-122.2986,Redding
48,42,1217,40.5175,-122.2986,Redding
99,70,614,40.5175,-122.2986,Redding
90,63,723,40.5175,-122.2986,Redding
57,25,125,41.78139,-122.46806000000001,Montague
55,43,1207,41.78139,-122.46806000000001,Montague
93,44,908,41.78139,-122.46806000000001,Montague
71,51,521,41.78139,-122.46806000000001,Montague
77,51,914,41.78139,-122.46806000000001,Montague
93,50,616,41.78139,-122.46806000000001,Montague
63,39,1028,41.78139,-122.46806000000001,Montague
62,50,314,41.78139,-122.46806000000001,Montague
84,41,1005,41.78139,-122.46806000000001,Montague
52,37,1103,41.78139,-122.46806000000001,Montague
60,19,304,41.78139,-122.46806000000001,Montague
57,33,331,41.78139,-122.46806000000001,Montague
51,37,116,41.78139,-122.46806000000001,Montague
96,53,816,41.78139,-122.46806000000001,Montague
41,15,101,41.78139,-122.46806000000001,Montague
46,37,1218,41.78139,-122.46806000000001,Montague
90,59,805,41.78139,-122.46806000000001,Montague
87,41,919,41.78139,-122.46806000000001,Montague
43,32,1212,41.78139,-122.46806000000001,Montague
91,62,913,41.78139,-122.46806000000001,Montague
81,37,419,41.78139,-122.46806000000001,Montague
65,29,410,41.78139,-122.46806000000001,Montague
41,23,1125,41.78139,-122.46806000000001,Montague
81,42,524,41.78139,-122.46806000000001,Montague
99,54,912,41.78139,-122.46806000000001,Montague
78,39,327,41.78139,-122.46806000000001,Montague
75,35,330,41.78139,-122.46806000000001,Montague
63,33,312,41.78139,-122.46806000000001,Montague
59,21,225,41.78139,-122.46806000000001,Montague
68,26,308,41.78139,-122.46806000000001,Montague
63,30,1023,41.78139,-122.46806000000001,Montague
72,45,517,41.78139,-122.46806000000001,Montague
51,32,414,41.78139,-122.46806000000001,Montague
95,54,825,41.78139,-122.46806000000001,Montague
57,41,316,41.78139,-122.46806000000001,Montague
69,49,601,41.78139,-122.46806000000001,Montague
52,27,105,41.78139,-122.46806000000001,Montague
89,52,620,41.78139,-122.46806000000001,Montague
106,65,702,41.78139,-122.46806000000001,Montague
89,44,1015,41.78139,-122.46806000000001,Montague
67,51,518,41.78139,-122.46806000000001,Montague
86,45,605,41.78139,-122.46806000000001,Montague
50,36,1206,41.78139,-122.46806000000001,Montague
69,43,429,41.78139,-122.46806000000001,Montague
92,51,623,41.78139,-122.46806000000001,Montague
99,54,629,41.78139,-122.46806000000001,Montague
67,35,313,41.78139,-122.46806000000001,Montague
55,23,107,41.78139,-122.46806000000001,Montague
58,37,118,41.78139,-122.46806000000001,Montague
71,40,1025,41.78139,-122.46806000000001,Montague
52,30,213,41.78139,-122.46806000000001,Montague
43,30,1219,41.78139,-122.46806000000001,Montague
56,40,207,41.78139,-122.46806000000001,Montague
98,50,910,41.78139,-122.46806000000001,Montague
69,34,1030,41.78139,-122.46806000000001,Montague
44,32,1213,41.78139,-122.46806000000001,Montague
62,38,220,40.97806,-124.10861000000001,Arcata/Eureka
61,47,1205,40.97806,-124.10861000000001,Arcata/Eureka
64,38,131,40.97806,-124.10861000000001,Arcata/Eureka
58,38,514,40.97806,-124.10861000000001,Arcata/Eureka
66,47,724,40.97806,-124.10861000000001,Arcata/Eureka
69,44,905,40.97806,-124.10861000000001,Arcata/Eureka
58,48,322,40.97806,-124.10861000000001,Arcata/Eureka
58,45,1119,40.97806,-124.10861000000001,Arcata/Eureka
65,49,813,40.97806,-124.10861000000001,Arcata/Eureka
60,36,1115,40.97806,-124.10861000000001,Arcata/Eureka
64,53,704,40.97806,-124.10861000000001,Arcata/Eureka
58,40,513,40.97806,-124.10861000000001,Arcata/Eureka
65,53,1018,40.97806,-124.10861000000001,Arcata/Eureka
63,38,113,40.97806,-124.10861000000001,Arcata/Eureka
70,50,831,40.97806,-124.10861000000001,Arcata/Eureka
64,54,913,40.97806,-124.10861000000001,Arcata/Eureka
62,38,114,40.97806,-124.10861000000001,Arcata/Eureka
66,48,904,40.97806,-124.10861000000001,Arcata/Eureka
57,49,529,40.97806,-124.10861000000001,Arcata/Eureka
55,45,111,40.97806,-124.10861000000001,Arcata/Eureka
63,42,108,40.97806,-124.10861000000001,Arcata/Eureka
73,48,1008,40.97806,-124.10861000000001,Arcata/Eureka
58,48,421,40.97806,-124.10861000000001,Arcata/Eureka
60,50,1024,40.97806,-124.10861000000001,Arcata/Eureka
71,48,1014,40.97806,-124.10861000000001,Arcata/Eureka
65,47,1022,40.97806,-124.10861000000001,Arcata/Eureka
66,50,723,40.97806,-124.10861000000001,Arcata/Eureka
51,35,1228,40.97806,-124.10861000000001,Arcata/Eureka
64,42,1107,40.97806,-124.10861000000001,Arcata/Eureka
71,50,726,40.97806,-124.10861000000001,Arcata/Eureka
67,47,1013,40.97806,-124.10861000000001,Arcata/Eureka
52,47,1121,40.97806,-124.10861000000001,Arcata/Eureka
74,48,827,40.97806,-124.10861000000001,Arcata/Eureka
69,50,1012,40.97806,-124.10861000000001,Arcata/Eureka
64,51,807,40.97806,-124.10861000000001,Arcata/Eureka
74,45,906,40.97806,-124.10861000000001,Arcata/Eureka
55,47,330,40.97806,-124.10861000000001,Arcata/Eureka
53,42,406,40.97806,-124.10861000000001,Arcata/Eureka
62,55,819,40.97806,-124.10861000000001,Arcata/Eureka
64,51,721,40.97806,-124.10861000000001,Arcata/Eureka
62,40,212,40.97806,-124.10861000000001,Arcata/Eureka
63,56,205,40.97806,-124.10861000000001,Arcata/Eureka
56,41,126,40.97806,-124.10861000000001,Arcata/Eureka
62,50,604,40.97806,-124.10861000000001,Arcata/Eureka
64,54,701,40.97806,-124.10861000000001,Arcata/Eureka
54,38,1109,40.97806,-124.10861000000001,Arcata/Eureka
47,36,1214,41.78028,-124.23666999999999,Crescent City
65,55,716,41.78028,-124.23666999999999,Crescent City
64,50,923,41.78028,-124.23666999999999,Crescent City
53,45,1211,41.78028,-124.23666999999999,Crescent City
67,52,715,41.78028,-124.23666999999999,Crescent City
59,54,1003,41.78028,-124.23666999999999,Crescent City
64,43,1107,41.78028,-124.23666999999999,Crescent City
62,49,1001,41.78028,-124.23666999999999,Crescent City
54,45,1218,41.78028,-124.23666999999999,Crescent City
51,39,1230,41.78028,-124.23666999999999,Crescent City
64,55,1010,41.78028,-124.23666999999999,Crescent City
71,53,609,41.78028,-124.23666999999999,Crescent City
68,53,723,41.78028,-124.23666999999999,Crescent City
66,43,131,41.78028,-124.23666999999999,Crescent City
56,42,404,41.78028,-124.23666999999999,Crescent City
54,47,110,41.78028,-124.23666999999999,Crescent City
70,51,1009,41.78028,-124.23666999999999,Crescent City
63,52,702,41.78028,-124.23666999999999,Crescent City
60,51,619,41.78028,-124.23666999999999,Crescent City
61,51,612,41.78028,-124.23666999999999,Crescent City
56,40,114,41.78028,-124.23666999999999,Crescent City
57,40,501,41.78028,-124.23666999999999,Crescent City
50,38,405,41.78028,-124.23666999999999,Crescent City
64,45,223,41.78028,-124.23666999999999,Crescent City
66,53,625,41.78028,-124.23666999999999,Crescent City
58,50,623,41.78028,-124.23666999999999,Crescent City
67,53,813,41.78028,-124.23666999999999,Crescent City
52,36,1228,41.78028,-124.23666999999999,Crescent City
65,56,706,41.78028,-124.23666999999999,Crescent City
55,37,303,41.78028,-124.23666999999999,Crescent City
57,55,203,41.78028,-124.23666999999999,Crescent City
69,53,831,41.78028,-124.23666999999999,Crescent City
